name,category,image,lat,lng,address,description,住所,紹介,gx_media_links,参加形態,出展日,営業時間,電話番号,Web,YouTube
shifu.,繊維,images/icon-5.png,35.8879893,136.1553524,shifu.,"<img src=""https://doc-0o-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/9akq352sqb6m0lf6rga6pi6e3k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqYo4ygUISMPUBypODA1988YajQvprnYwfOmVBkjO-QXBRvKIVYs0dcwlSq0rJ9ZTgRXbiUsw_X61Zsh8g-_yJbRK2AbUJfdq5O7QSjVCukW6RMMqdBC-PCAB_MMMCrXbvZs6t8_aJSsU04eRqCyqApZxTvrLfINBbtt7Xltezm-8qZIubXIyDPtte8xYiInIItdnXoRtoMrlu_CDaB9-x_lwmrqxDMkOsnJ4AiRGV89bA?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0846 福井県越前市千福町606-2<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: shifu.（シフ）は、クラウドファンディング から生まれた和紙を素材とした新しいアパレルブランドです。ひとつひとつ丁寧におつくり皆さまの元へお届けいたします。<br>出展日: 6-7日<br>営業時間: 10:00-12:00 / 13:00-16:00<br>電話番号: 080-3047-9047<br>Web: ",〒915-0846 福井県越前市千福町606-2,shifu.（シフ）は、クラウドファンディング から生まれた和紙を素材とした新しいアパレルブランドです。ひとつひとつ丁寧におつくり皆さまの元へお届けいたします。,https://doc-0o-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/9akq352sqb6m0lf6rga6pi6e3k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqYo4ygUISMPUBypODA1988YajQvprnYwfOmVBkjO-QXBRvKIVYs0dcwlSq0rJ9ZTgRXbiUsw_X61Zsh8g-_yJbRK2AbUJfdq5O7QSjVCukW6RMMqdBC-PCAB_MMMCrXbvZs6t8_aJSsU04eRqCyqApZxTvrLfINBbtt7Xltezm-8qZIubXIyDPtte8xYiInIItdnXoRtoMrlu_CDaB9-x_lwmrqxDMkOsnJ4AiRGV89bA?fife,"工房（見学・展示）, 販売, ワークショップ",6-7日,10:00-12:00 / 13:00-16:00,080-3047-9047,,
酒伊編織株式会社,繊維,images/icon-5.png,35.94418,136.1819683,酒伊編織株式会社,"<img src=""https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/7c5qosvkujcv6cjirkd61jssqo/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGo2UN7cT6P4vzmEt6mEeCMmh2bLuWK7wQl0xzCB6KrVXfOj6xz3GFOH1p5LC8UEqh1X3X_azt5dlEkQcLwG7h6gTfWrtNEVhjAFeI6XWIiTn_Tuk7uw23sKZqxugMCczT4b6z36DCVU-h3sM2oWTHWxIn0CKKmv1xEeOKd8JOs4mSz-Q12Rqv388qgjMfjt3F-755Nt34cIrt1gOeGCDq-8tNI3SWC-4dTbVAetp69P5fc?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-0027福井県鯖江市桜町2-1-5<br>参加形態: ワークショップ<br>紹介: 創業60周年を迎えた鯖江の繊維加工会社。生地開発から製品出荷まで一環で生産できる基盤を揃えており、国内大手スポーツ用品メーカーのOEM受注に対応している。現在は一般向けに加工サービスを模索している。<br>出展日: 6日<br>営業時間: 9:00-12:00 / 13:00-17:00<br>電話番号: 0778-51-4640<br>Web: https://sakaiamiori.com/",〒916-0027福井県鯖江市桜町2-1-5,創業60周年を迎えた鯖江の繊維加工会社。生地開発から製品出荷まで一環で生産できる基盤を揃えており、国内大手スポーツ用品メーカーのOEM受注に対応している。現在は一般向けに加工サービスを模索している。,https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/7c5qosvkujcv6cjirkd61jssqo/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGo2UN7cT6P4vzmEt6mEeCMmh2bLuWK7wQl0xzCB6KrVXfOj6xz3GFOH1p5LC8UEqh1X3X_azt5dlEkQcLwG7h6gTfWrtNEVhjAFeI6XWIiTn_Tuk7uw23sKZqxugMCczT4b6z36DCVU-h3sM2oWTHWxIn0CKKmv1xEeOKd8JOs4mSz-Q12Rqv388qgjMfjt3F-755Nt34cIrt1gOeGCDq-8tNI3SWC-4dTbVAetp69P5fc?fife,ワークショップ,6日,9:00-12:00 / 13:00-17:00,0778-51-4640,https://sakaiamiori.com/,
八田経編　鯖江工場,繊維,images/icon-5.png,35.9479846,136.2196588,八田経編　鯖江工場,"<img src=""https://doc-0o-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/gmrkblb2s1ofvuu5pmkapn025k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGq0w06nI4OmO0L-e7ExlvC8nE3IawsU68LMQIQNHbRYkwrD7ym6ybrd9IIWDxzgZ98AmZjbM6rm02sDbDOz7-cXDTKHkjaYGR1-myXBlVvKAAE3e2V3Yo2j_GQKpRvU7EpJ-ygd5k6bMaLQz3QkVDeML4QbrT6WRZFlgrErg6ycZa-FxvURNQNnW2w8Z05_-sw9tqGjXyXGy9LSsSX9pOZfwJSwYPZosdTUvcOvjVB6R7M?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-0033　福井県鯖江市中野町115-10<br>参加形態: 工房（見学・展示）, 販売<br>紹介: 1949年創業。経編(たてあみ)ニットのテキスタイルメーカー。<br>ファッションから産業資材まで幅広い分野に向けて素材を開発・生産し、新たな市場を生み出すため経編の可能性を日々探求しています。<br>出展日: 6・7日<br>営業時間: 10:00-12:00 / 13:00-17:00<br>電話番号: 0778-52-1200<br>Web: www.8ta.co.jp",〒916-0033　福井県鯖江市中野町115-10,"1949年創業。経編(たてあみ)ニットのテキスタイルメーカー。
ファッションから産業資材まで幅広い分野に向けて素材を開発・生産し、新たな市場を生み出すため経編の可能性を日々探求しています。",https://doc-0o-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/gmrkblb2s1ofvuu5pmkapn025k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGq0w06nI4OmO0L-e7ExlvC8nE3IawsU68LMQIQNHbRYkwrD7ym6ybrd9IIWDxzgZ98AmZjbM6rm02sDbDOz7-cXDTKHkjaYGR1-myXBlVvKAAE3e2V3Yo2j_GQKpRvU7EpJ-ygd5k6bMaLQz3QkVDeML4QbrT6WRZFlgrErg6ycZa-FxvURNQNnW2w8Z05_-sw9tqGjXyXGy9LSsSX9pOZfwJSwYPZosdTUvcOvjVB6R7M?fife,"工房（見学・展示）, 販売",6・7日,10:00-12:00 / 13:00-17:00,0778-52-1200,www.8ta.co.jp,
三崎タンス店,越前箪笥,images/icon-6.png,35.9003695,136.1648642,三崎タンス店,"<img src=""https://doc-0g-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/5c7shoqo6fvuevolcelbi84hro/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrIAqJHjgCFS6PKdk4ZxFb0DVCGtj5vDC39lIglFsd_PA4LC0N1scqX-Jk9345Iz8gZk-vUR7ejs8RHW1ZFpXp1yr6NnvKq-NucZJyl5Hdf4kqtBey0VWaJif5BvdY03uTKzv1CE-sT-pLEAcM0MuQU47FcVmyfYabdcHKfJ_7gOz3-vPKT-qj0252V_zVHzqdg-fGFWLZVPaEpFDAfNT2FfZY_A-crwCPGtJ5G6EW7or0?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0822 福井県越前市元町5-10<br>参加形態: 工房（見学・展示）, 販売<br>紹介: 越前箪笥や桐たんす、木製品を製造販売し、八代続く老舗の家具店としてご愛顧いただいております。昔ながらの意匠や技術を受け継ぎながら、イマのデザインやサイズの家具を提案し、心のこもった製品をお届けします。<br>出展日: 6・7日<br>営業時間: 10:00-12:00 / 13:00-17:00<br>電話番号: 0778-22-0568<br>Web: https://misakitansu.com",〒915-0822 福井県越前市元町5-10,越前箪笥や桐たんす、木製品を製造販売し、八代続く老舗の家具店としてご愛顧いただいております。昔ながらの意匠や技術を受け継ぎながら、イマのデザインやサイズの家具を提案し、心のこもった製品をお届けします。,https://doc-0g-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/5c7shoqo6fvuevolcelbi84hro/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrIAqJHjgCFS6PKdk4ZxFb0DVCGtj5vDC39lIglFsd_PA4LC0N1scqX-Jk9345Iz8gZk-vUR7ejs8RHW1ZFpXp1yr6NnvKq-NucZJyl5Hdf4kqtBey0VWaJif5BvdY03uTKzv1CE-sT-pLEAcM0MuQU47FcVmyfYabdcHKfJ_7gOz3-vPKT-qj0252V_zVHzqdg-fGFWLZVPaEpFDAfNT2FfZY_A-crwCPGtJ5G6EW7or0?fife,"工房（見学・展示）, 販売",6・7日,10:00-12:00 / 13:00-17:00,0778-22-0568,https://misakitansu.com,
小柳箪笥店（kicoru）,越前箪笥,images/icon-6.png,35.895402,136.165969,小柳箪笥店（kicoru）,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/90n8a9qh43po1n5e43hnbscecc/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrdV-2uxRQtJQRMjJz2L3l4gESp5T-9BGBTiRPj_EpBiQxcmZmQhjyVyN0FBK1_i-FqQTqT8HdBpK9_pOWekLqCT27oX15SWAXwCXWNxlky0tME6amHFMnDS8P_QPYppnyzRzU8tAPDLWKFyQ4r4II2zNPna3yfdm9eDsgR7VEMlArkNfQo5pgM1XvQSsOrilUwBGvtojBKn99GuXk57_3L_aQNVQ86DdJL-1YHhlILQic?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0824 福井県越前市武生柳町10−7<br><br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 小柳箪笥では、金具作りや漆塗り作業をガラス越しに 見学できる工房見学と、越前箪笥やオリジナルの木の 家具や雑貨のあるショールームが楽しめます。職人と直 接お話ができ、見て楽しめる工房です！<br>出展日: 6-8日<br>営業時間: 10:00-12:00 / 13:00-17:00<br>電話番号: 0778-22-1854<br>Web: https://kicoru.com/",〒915-0824 福井県越前市武生柳町10−7,小柳箪笥では、金具作りや漆塗り作業をガラス越しに 見学できる工房見学と、越前箪笥やオリジナルの木の 家具や雑貨のあるショールームが楽しめます。職人と直 接お話ができ、見て楽しめる工房です！,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/90n8a9qh43po1n5e43hnbscecc/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrdV-2uxRQtJQRMjJz2L3l4gESp5T-9BGBTiRPj_EpBiQxcmZmQhjyVyN0FBK1_i-FqQTqT8HdBpK9_pOWekLqCT27oX15SWAXwCXWNxlky0tME6amHFMnDS8P_QPYppnyzRzU8tAPDLWKFyQ4r4II2zNPna3yfdm9eDsgR7VEMlArkNfQo5pgM1XvQSsOrilUwBGvtojBKn99GuXk57_3L_aQNVQ86DdJL-1YHhlILQic?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,10:00-12:00 / 13:00-17:00,0778-22-1854,https://kicoru.com/,
ファニチャーホリック,越前箪笥,images/icon-6.png,35.9018237,136.1402581,ファニチャーホリック,"<img src=""https://doc-00-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/jte5semj87cqem61ofivfkdtik/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGom8koN1JzBYPfw022CMV9z3SjWD98w-_b3vLEI8bNX0tggRLUntlkWsCVyDmpH05ZRIvq_REZHAqJzxf-wLkxh17Cs9s1SXw82ua1oN-4kssEf17sln6wFnhzvi_lUOtEBw_MX3B1mTC-dS9lwXjaFXdhf1_oXtxV3RlppoVaJypZgiWNlfvZNbSGaTZa2sL5HSzxtWJuYmFbDsG1L1TZaQ5vF80YRPauK63GvRXxv9Rs?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0885 福井県越前市大虫町6-2<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 「あなたの想いをカタチにします」<br>建設機械設計の経験を生かした、シンプルで丈夫な使いやすい家具を製作しています。福井の工芸「7人の侍」の活動も精力的に行っており、箪笥のキャリーバッグやワインケースがメディアに取り上げられ話題となっています。<br>出展日: 6・7日<br>営業時間: 10:00-12:00 / 13:00-17:00<br>電話番号: 0778-43-5375<br>Web: https://furnitureholic.com",〒915-0885 福井県越前市大虫町6-2,"「あなたの想いをカタチにします」
建設機械設計の経験を生かした、シンプルで丈夫な使いやすい家具を製作しています。福井の工芸「7人の侍」の活動も精力的に行っており、箪笥のキャリーバッグやワインケースがメディアに取り上げられ話題となっています。",https://doc-00-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/jte5semj87cqem61ofivfkdtik/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGom8koN1JzBYPfw022CMV9z3SjWD98w-_b3vLEI8bNX0tggRLUntlkWsCVyDmpH05ZRIvq_REZHAqJzxf-wLkxh17Cs9s1SXw82ua1oN-4kssEf17sln6wFnhzvi_lUOtEBw_MX3B1mTC-dS9lwXjaFXdhf1_oXtxV3RlppoVaJypZgiWNlfvZNbSGaTZa2sL5HSzxtWJuYmFbDsG1L1TZaQ5vF80YRPauK63GvRXxv9Rs?fife,"工房（見学・展示）, 販売, ワークショップ",6・7日,10:00-12:00 / 13:00-17:00,0778-43-5375,https://furnitureholic.com,
TSUGI(SAVA!STORE),その他ものづくり企業、地域企業,images/icon-4.png,35.95065,136.2741057,TSUGI(SAVA!STORE),"<img src=""https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/fm296ft34opvsfm1jp1o6hu96s/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGo7iokAfvOYcQp8hIzBkdrwab8_akux1wZlZO3BT7KOGDJ028J6QLMLC-e28QU0B7gH5rMR5NOp32r7UOX9YwKmtKFZfmtPWonqaDyGlG4voD-qDOE2IyMBwhHW8lBfZbCsJtBFnRhGPwEJOYkVMRMvS6LJ_tQhFgaL1JEOELinV4udJrTJWLcw05s-QAHmFFxTPWVKFK6piiWU13z7uEK897wbxM9gaecgkOOR5x3j7Mc?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1222 福井県鯖江市河和田町19-8<br>参加形態: 販売, ワークショップ<br>紹介: 「創造的な産地をつくる」をビジョンに、デザイン、商品開発、販路開拓までを一貫して行なっています。事務所に併設する「SAVA!STORE」では、福井のプロダクトや自社デザインの商品を取り扱っています。<br>出展日: 6-8日<br>営業時間: 10:00-18:00<br>電話番号: 0778-65-0048<br>Web: https://tsugilab.com/<br>YouTube: ",〒916-1222 福井県鯖江市河和田町19-8,「創造的な産地をつくる」をビジョンに、デザイン、商品開発、販路開拓までを一貫して行なっています。事務所に併設する「SAVA!STORE」では、福井のプロダクトや自社デザインの商品を取り扱っています。,https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/fm296ft34opvsfm1jp1o6hu96s/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGo7iokAfvOYcQp8hIzBkdrwab8_akux1wZlZO3BT7KOGDJ028J6QLMLC-e28QU0B7gH5rMR5NOp32r7UOX9YwKmtKFZfmtPWonqaDyGlG4voD-qDOE2IyMBwhHW8lBfZbCsJtBFnRhGPwEJOYkVMRMvS6LJ_tQhFgaL1JEOELinV4udJrTJWLcw05s-QAHmFFxTPWVKFK6piiWU13z7uEK897wbxM9gaecgkOOR5x3j7Mc?fife,"販売, ワークショップ",6-8日,10:00-18:00,0778-65-0048,https://tsugilab.com/,
マルイチセーリング,その他ものづくり企業、地域企業,images/icon-4.png,35.9426659,136.24413,マルイチセーリング,"<img src=""https://doc-0k-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/75jnt1bkg3eucsub9if2ug2ed0/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGq9qZnEhPx3LQr5Ys_YBtqfJLzpUXkQKLQEGDVVGeo82KKFkDAw83R7z8cwe4TRwFwYD3Ay2TT6CiCQrd9Z8SEap5t0aS6LzbKfM_FZU2o---8J7wzEnquRioJHM74PXVW6fAgJqWsUrOXd1AIbo8WF5tcTi6cx0Sj-6-DiAV80vJdaN63w5HX5V1erH1aUohQMhkudOWq8TMt9TcjVGd6pjJkz8ixvaVqGv2kDYOKSjLs?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0256 福井県越前市赤坂町33-8-1<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: マルイチセーリングは、2020年に創業70周年を迎えたソファブランドです。企業スローガン「LIFESTYLE FACTORY」の実現をめざし、メイド・イン・ジャパンのモノづくりにこだわりながら、企画、デザインから製作まで行っています。<br>出展日: 7・8日<br>営業時間: 7日 10:00-12:00 / 13:00-17:00<br>8日 10:00-12:00 / 13:00-16:30<br>電話番号: 0778-43-8800<br>Web: www.maruichi1950.jp<br>YouTube: ",〒915-0256 福井県越前市赤坂町33-8-1,マルイチセーリングは、2020年に創業70周年を迎えたソファブランドです。企業スローガン「LIFESTYLE FACTORY」の実現をめざし、メイド・イン・ジャパンのモノづくりにこだわりながら、企画、デザインから製作まで行っています。,https://doc-0k-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/75jnt1bkg3eucsub9if2ug2ed0/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGq9qZnEhPx3LQr5Ys_YBtqfJLzpUXkQKLQEGDVVGeo82KKFkDAw83R7z8cwe4TRwFwYD3Ay2TT6CiCQrd9Z8SEap5t0aS6LzbKfM_FZU2o---8J7wzEnquRioJHM74PXVW6fAgJqWsUrOXd1AIbo8WF5tcTi6cx0Sj-6-DiAV80vJdaN63w5HX5V1erH1aUohQMhkudOWq8TMt9TcjVGd6pjJkz8ixvaVqGv2kDYOKSjLs?fife,"工房（見学・展示）, 販売, ワークショップ",7・8日,"7日 10:00-12:00 / 13:00-17:00
8日 10:00-12:00 / 13:00-16:30",0778-43-8800,www.maruichi1950.jp,
PARK,その他ものづくり企業、地域企業,images/icon-4.png,35.95117,136.153337,PARK,"<img src=""https://doc-0c-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/ieg144k1s8ib5r59i1b5o43fro/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGoZe-QCY0eh0z7ign0Nrfcd-Et4Mkm09OmuujXnUVWasnP-PDiNDh5QwnMhuqawplnhdE0NVFG3IA0blfLOKe9vdmGFR1JaR9LbpWShSqEz7LLArk8XWzIfyigN43uJ-CqIFFp3D1SO8rrRLtKckx49O3qMXmHY5k-5pmkg8LBkLniEONAn2fyVWga3VYoe4Uf9LIuBcyunAHJPCZvvrWnL9NrFovNTK7bnL9Z38ZKUeB0?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1222 福井県鯖江市河和田町19-1-7<br>参加形態: <br>紹介: PARKは移住者たちが運営する複合施設。元めがね工場と社員寮をリノベーションし、週末カフェ、オフィス、シェアハウスとして機能しています。<br>出展日: 6-8日<br>営業時間: 10:00-17:00<br>電話番号: <br>Web: https://www.parksabae.com/about<br>YouTube: ",〒916-1222 福井県鯖江市河和田町19-1-7,PARKは移住者たちが運営する複合施設。元めがね工場と社員寮をリノベーションし、週末カフェ、オフィス、シェアハウスとして機能しています。,https://doc-0c-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/ieg144k1s8ib5r59i1b5o43fro/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGoZe-QCY0eh0z7ign0Nrfcd-Et4Mkm09OmuujXnUVWasnP-PDiNDh5QwnMhuqawplnhdE0NVFG3IA0blfLOKe9vdmGFR1JaR9LbpWShSqEz7LLArk8XWzIfyigN43uJ-CqIFFp3D1SO8rrRLtKckx49O3qMXmHY5k-5pmkg8LBkLniEONAn2fyVWga3VYoe4Uf9LIuBcyunAHJPCZvvrWnL9NrFovNTK7bnL9Z38ZKUeB0?fife,,6-8日,10:00-17:00,,https://www.parksabae.com/about,
河和田アートキャンプ/co-minka,その他ものづくり企業、地域企業,images/icon-4.png,35.9524148,136.2694972,河和田アートキャンプ/co-minka,"<img src=""https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/q1ehv4c04qn0sf78jcgdoi7v2o/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrl8jeiVHVLFVdgX2rR3JUdrozRdP_WI19VA6DkkKLFxViIR3q9IMfutaVibEQq5nRIAIjZmFt18Sy1b5pliqdEZRkGesYASdgx18cZo7sZnnyNVgGzbxhg7EqoyclVYoP-CvIMoeLMuK1gIpw8P7pO7Nl1DIrmcY6v6dClqH44UZC9m6EvI0MtRvYIsErb2lqMlt13RNTyoEwqRSuXKjOTUrxssJcDsdaTjFxaGLP6B-g?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1222 福井県鯖江市河和田町15-12-1<br>参加形態: 店舗<br>紹介: 2004年から始まった河和田アートキャンプ参加学生の拠点です。築120年の古民家をギャラリーやシェアオフィスなど、河和田を訪れる様々な人が使用できる新たな使い方をリノベーションしながら模索します。<br>出展日: 7・8日<br>営業時間: 10:00-12:00 / 13:00-17:00<br>電話番号: 050-1276-1376<br>Web: http://aai-b.jp/ac/<br>YouTube: ",〒916-1222 福井県鯖江市河和田町15-12-1,2004年から始まった河和田アートキャンプ参加学生の拠点です。築120年の古民家をギャラリーやシェアオフィスなど、河和田を訪れる様々な人が使用できる新たな使い方をリノベーションしながら模索します。,https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/q1ehv4c04qn0sf78jcgdoi7v2o/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrl8jeiVHVLFVdgX2rR3JUdrozRdP_WI19VA6DkkKLFxViIR3q9IMfutaVibEQq5nRIAIjZmFt18Sy1b5pliqdEZRkGesYASdgx18cZo7sZnnyNVgGzbxhg7EqoyclVYoP-CvIMoeLMuK1gIpw8P7pO7Nl1DIrmcY6v6dClqH44UZC9m6EvI0MtRvYIsErb2lqMlt13RNTyoEwqRSuXKjOTUrxssJcDsdaTjFxaGLP6B-g?fife,店舗,7・8日,10:00-12:00 / 13:00-17:00,050-1276-1376,http://aai-b.jp/ac/,
越前ギャラリーKITA’S,その他ものづくり企業、地域企業,images/icon-4.png,35.8996594,136.1677682,越前ギャラリーKITA’S,"<img src=""https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/baclj2bgpsb96auhouvlh25sl0/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGoi6t3WKV4pxGFcwRVgXa0vnEJkAolx9J9hFj9IvRrVQ3sjOOdAwHaY03217mWJa1T2Oa31EZQibB8_Ua3Bq_0GNgIo2rHgXgrjgd0QBwBlJbSJM6kpMnRxmOWHBbYrLP065HH5oPPGeIWcc4g8pSDSb2S-ubymtLQxGMU4OYh1FtQ5Nu6jqPf9h7bMknt0UMw1B76kIafq6KaTREwQ2vECfoYPZrbZeYUp3iTtJYdqkl0?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0234 福井県越前市大滝町29-29<br>参加形態: 販売<br>紹介: 50年余り伝統工芸に携わり、越前の職人達とのコラボで伝統にデザインの力を加え、現代に使えるモノづくりを提案してきた喜多俊之氏の和紙照明や陶磁器、漆、国産の木や竹を使った家具、空間などを展示します。<br>出展日: 6-8日<br>営業時間: 10:00-17:00<br>電話番号: 0778-43-7018<br>Web: https://kitas-gallery.com<br>YouTube: ",〒915-0234 福井県越前市大滝町29-29,50年余り伝統工芸に携わり、越前の職人達とのコラボで伝統にデザインの力を加え、現代に使えるモノづくりを提案してきた喜多俊之氏の和紙照明や陶磁器、漆、国産の木や竹を使った家具、空間などを展示します。,https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/baclj2bgpsb96auhouvlh25sl0/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGoi6t3WKV4pxGFcwRVgXa0vnEJkAolx9J9hFj9IvRrVQ3sjOOdAwHaY03217mWJa1T2Oa31EZQibB8_Ua3Bq_0GNgIo2rHgXgrjgd0QBwBlJbSJM6kpMnRxmOWHBbYrLP065HH5oPPGeIWcc4g8pSDSb2S-ubymtLQxGMU4OYh1FtQ5Nu6jqPf9h7bMknt0UMw1B76kIafq6KaTREwQ2vECfoYPZrbZeYUp3iTtJYdqkl0?fife,販売,6-8日,10:00-17:00,0778-43-7018,https://kitas-gallery.com,
